date,open,close,high,low,volume
2023-09-13,900.000,889.130,902.520,882.910,15290497.000
2023-09-14,888.260,880.800,892.790,877.820,13108085.000
2023-09-15,883.070,887.010,893.910,876.620,15945029.000
2023-09-18,881.380,879.530,888.680,876.910,14389660.000
2023-09-19,879.350,873.620,880.260,870.660,12530683.000
2023-09-20,870.030,866.020,876.900,865.790,11526322.000
2023-09-21,862.640,860.390,869.860,860.310,10756565.000
2023-09-22,860.730,882.880,883.260,859.090,15168082.000
2023-09-25,880.320,874.550,881.700,874.210,15043259.000
2023-09-26,876.260,876.050,884.020,873.980,14088806.000
2023-09-27,875.430,880.170,886.670,875.430,15841409.000
2023-09-28,880.390,887.800,890.070,878.590,14657804.000
2023-10-09,884.200,887.210,890.950,880.340,14532703.000
2023-10-10,888.150,882.040,892.480,881.840,14728131.000
2023-10-11,885.630,893.450,895.160,883.660,17694937.000
2023-10-12,896.000,899.980,901.470,891.170,16006127.000
2023-10-13,895.470,891.720,897.150,888.540,16365379.000
2023-10-16,890.480,874.030,890.940,870.610,16909757.000
2023-10-17,874.280,882.190,884.910,871.790,14405849.000
2023-10-18,884.710,869.760,884.930,869.450,14009232.000
2023-10-19,864.460,870.100,879.550,864.060,16604081.000
2023-10-20,865.780,861.810,872.800,861.080,15319707.000
2023-10-23,857.480,840.140,859.990,836.640,15304396.000
2023-10-24,844.090,850.610,858.290,839.080,15420049.000
2023-10-25,859.770,848.650,862.200,848.650,15689852.000
2023-10-26,841.990,849.310,850.990,837.470,15464978.000
2023-10-27,843.880,861.850,866.540,842.600,19976172.000
2023-10-30,862.120,878.130,881.880,860.400,24262162.000
2023-10-31,882.430,874.410,882.560,869.020,20324141.000
2023-11-01,874.040,869.920,878.330,868.450,16086212.000
2023-11-02,871.550,859.930,875.260,859.890,14696377.000
2023-11-03,861.540,875.370,877.090,861.540,17361652.000
2023-11-06,880.600,890.210,891.560,880.600,22588830.000
2023-11-07,887.200,891.460,892.990,883.750,19798147.000
2023-11-08,890.870,899.630,905.940,889.890,22146826.000
2023-11-09,897.930,893.800,904.590,891.490,20711730.000
2023-11-10,888.990,889.750,894.630,885.300,16883019.000
2023-11-13,893.500,896.550,897.110,888.550,17875503.000
2023-11-14,895.810,904.340,904.710,893.280,21101284.000
2023-11-15,912.630,902.180,913.200,900.620,22918258.000
2023-11-16,898.740,887.110,900.150,886.770,18718815.000
2023-11-17,886.670,891.380,891.950,884.510,18134883.000
2023-11-20,890.900,892.630,896.070,883.030,21501083.000
2023-11-21,892.920,884.890,896.960,884.600,19630210.000
2023-11-22,881.960,870.760,884.710,870.760,16915590.000
2023-11-23,869.850,877.770,878.450,866.630,15187726.000
2023-11-24,875.580,864.770,876.260,863.850,14603206.000
2023-11-27,864.270,868.030,869.870,861.380,16634920.000
2023-11-28,868.810,871.910,873.660,863.810,16621707.000
2023-11-29,870.400,862.040,872.900,862.040,16363503.000
2023-11-30,861.510,865.680,865.680,857.630,16189968.000
2023-12-01,863.330,867.540,869.820,856.440,15860366.000
2023-12-04,867.830,861.920,873.510,861.920,16454691.000
2023-12-05,859.490,845.800,859.490,845.600,15218409.000
2023-12-06,843.820,848.790,852.310,842.590,15882736.000
2023-12-07,847.100,847.480,850.080,839.030,17385923.000
2023-12-08,849.160,868.230,868.230,847.930,24478442.000
2023-12-11,859.970,878.520,880.030,854.810,20641230.000
2023-12-12,876.690,869.970,877.830,866.840,15631617.000
2023-12-13,868.870,861.250,875.190,861.030,14566895.000
2023-12-14,865.090,855.900,869.290,855.430,13153971.000
2023-12-15,857.010,847.510,859.250,846.820,12939167.000
2023-12-18,845.540,840.680,847.590,838.320,12609513.000
2023-12-19,839.640,845.860,850.410,838.210,12152471.000
2023-12-20,847.270,835.710,847.590,835.310,12112031.000
2023-12-21,832.370,847.820,850.990,831.930,14325569.000
2023-12-22,846.670,843.320,851.480,839.790,14511892.000
2023-12-25,840.380,837.220,845.560,834.430,11853019.000
2023-12-26,836.530,825.260,836.660,822.440,11693280.000
2023-12-27,826.830,830.060,833.810,826.170,12035678.000
2023-12-28,828.400,850.390,853.490,828.340,17920884.000
2023-12-29,849.610,852.000,854.880,848.330,17181516.000
2024-01-02,850.970,839.800,850.970,839.800,15138040.000
2024-01-03,838.300,829.770,842.200,827.180,14285605.000
2024-01-04,831.230,823.850,831.550,817.750,12465895.000
2024-01-05,820.400,807.730,825.940,803.400,13831363.000
2024-01-08,802.900,784.430,804.600,783.740,13204224.000
2024-01-09,786.480,782.930,793.600,777.560,13703054.000
2024-01-10,779.080,777.150,790.360,771.580,12740775.000
2024-01-11,775.370,789.860,793.140,775.180,13547240.000
2024-01-12,788.030,778.360,790.380,778.110,13106491.000
2024-01-15,774.960,773.410,784.190,770.980,12190529.000
2024-01-16,771.840,777.400,777.530,765.430,13152859.000
2024-01-17,775.860,757.040,776.230,757.040,11754122.000
2024-01-18,752.290,768.280,769.120,741.340,17344119.000
2024-01-19,767.240,765.470,773.150,762.260,12880392.000
2024-01-22,763.600,742.230,764.620,735.410,17115759.000
2024-01-23,738.380,749.740,754.650,733.480,16124075.000
2024-01-24,753.010,750.270,754.220,728.370,16456236.000
2024-01-25,749.130,765.790,768.020,742.930,18867797.000
2024-01-26,759.940,746.100,762.180,742.930,15653146.000
2024-01-29,748.260,725.310,754.590,725.310,18099305.000
2024-01-30,720.190,697.850,722.630,696.560,15184450.000
2024-01-31,693.850,684.850,699.670,681.380,18790544.000
2024-02-01,680.720,690.010,704.660,678.970,17736774.000
2024-02-02,693.020,673.410,694.750,653.620,20966472.000
2024-02-05,675.400,676.790,687.620,635.740,27776959.000
2024-02-06,675.450,720.800,721.380,665.630,27528071.000
2024-02-07,723.310,743.420,744.340,717.700,30993446.000
2024-02-08,749.640,751.500,767.860,745.240,31037561.000
2024-02-19,762.640,763.320,763.360,748.290,27425987.000
2024-02-20,756.080,754.700,758.060,748.600,19703420.000
2024-02-21,747.250,755.160,769.150,744.260,22272663.000
2024-02-22,757.260,762.380,768.660,755.900,18435223.000
2024-02-23,768.510,764.480,769.810,754.350,21288172.000
2024-02-26,764.030,768.490,776.980,761.220,26715672.000
2024-02-27,763.660,796.910,797.150,761.260,24214646.000
2024-02-28,797.830,771.590,811.650,771.590,33634356.000
2024-02-29,769.560,807.710,807.710,769.560,26053051.000
2024-03-01,809.400,815.490,818.110,803.530,23983105.000
2024-03-04,819.960,818.510,822.650,807.390,23131064.000
2024-03-05,812.620,817.770,824.120,810.320,22349007.000
2024-03-06,816.140,811.900,822.790,803.990,19973582.000
2024-03-07,814.170,794.240,817.780,793.590,21403310.000
2024-03-08,795.320,803.200,805.570,791.730,20310428.000
2024-03-11,800.900,818.440,818.710,797.260,22129381.000
2024-03-12,818.520,817.750,827.630,813.050,21946276.000
2024-03-13,821.320,814.930,824.810,813.090,20803285.000
2024-03-14,811.510,804.860,815.550,797.780,21741015.000
2024-03-15,802.910,808.670,809.400,794.750,19734463.000
2024-03-18,810.390,825.400,825.900,809.830,23449626.000
2024-03-19,822.180,811.770,823.900,811.770,21579360.000
2024-03-20,810.690,814.030,815.730,806.580,20788645.000
2024-03-21,820.140,806.140,824.180,805.550,22730548.000
2024-03-22,804.020,794.200,808.710,793.100,22091222.000
2024-03-25,792.850,781.650,797.660,781.620,20912655.000
2024-03-26,781.730,772.090,787.600,768.680,18539103.000
2024-03-27,771.540,752.820,772.470,752.720,17834301.000
2024-03-28,753.900,763.270,771.480,753.230,18867049.000
2024-03-29,761.650,762.740,763.560,751.240,16835344.000
2024-04-01,765.630,775.530,776.740,765.630,19159141.000
2024-04-02,774.730,768.790,774.730,764.320,17626700.000
2024-04-03,768.210,756.760,769.230,755.210,17633758.000
2024-04-08,753.830,740.670,757.130,740.670,17707814.000
2024-04-09,739.390,749.630,749.860,736.890,15995308.000
2024-04-10,749.220,735.730,749.580,732.470,16564199.000
2024-04-11,735.670,738.670,746.910,735.670,16417057.000
2024-04-12,742.930,738.430,747.500,738.330,15876099.000
2024-04-15,739.200,750.900,755.180,738.540,21897791.000
2024-04-16,746.880,733.150,749.120,732.890,21751165.000
2024-04-17,737.660,750.890,751.200,735.210,20343833.000
